ID,CHK_ACCT,DURATION,HISTORY,NEW_CAR,USED_CAR,FURNITURE,RADIO_TV,EDUCATION,RETRAINING,AMOUNT,SAV_ACCT,EMPLOYMENT,INSTALL_RATE,MALE_DIV,MALE_SINGLE,MALE_MAR_or_WID,CO_APPLICANT,GUARANTOR,PRESENT_RESIDENT,REAL_ESTATE,PROP_UNKN_NONE,AGE,OTHER_INSTALL,RENT,OWN_RES,NUM_CREDITS,JOB,NUM_DEPENDENTS,TELEPHONE,FOREIGN,RESPONSE
1678,0,14,4,1,0,0,0,0,0,8075,2,2,3,0,1,0,0,0,4,0,0,53,0,0,1,1,2,1,1,0,1
1679,1,11,2,0,0,1,0,0,0,771,4,1,3,0,0,0,0,0,3,1,0,26,1,0,1,1,2,1,1,0,0
1680,0,10,2,1,0,0,0,0,0,1437,0,4,4,0,1,0,0,0,1,1,1,62,0,0,0,1,3,2,1,0,1
1681,3,19,3,0,0,1,1,0,1,5102,0,2,3,0,1,0,0,0,4,0,0,46,1,0,1,2,2,1,1,0,1
1682,1,17,4,0,1,1,1,1,0,5164,0,0,3,0,0,0,0,0,4,0,0,50,0,1,0,1,2,2,1,0,0
1683,1,33,2,1,0,0,0,0,0,4084,0,4,3,0,1,0,0,0,2,0,0,60,0,0,1,1,2,1,1,0,1
1684,3,22,2,1,0,0,0,0,0,1268,0,0,2,0,0,0,0,0,2,1,1,35,0,0,0,1,3,1,0,0,0
1685,1,56,1,0,0,0,1,0,0,4189,0,4,3,0,1,0,0,0,4,0,1,23,0,1,0,1,2,1,0,0,0
1686,0,8,2,1,0,0,1,0,0,844,0,2,4,0,0,1,0,0,3,0,0,27,0,0,1,1,1,1,0,0,1
1687,0,13,2,1,0,0,0,0,0,2181,1,2,3,0,1,0,0,0,3,0,0,22,0,1,1,1,1,1,0,0,1
1688,1,42,4,0,0,0,0,0,0,2034,0,2,3,0,1,0,0,0,2,0,0,25,1,0,1,1,2,1,0,0,1
1689,1,5,0,1,0,0,0,0,1,3362,1,2,3,0,1,0,0,0,2,0,0,999,1,0,1,1,1,1,0,0,1
1690,3,49,4,1,0,0,0,0,0,3384,0,1,2,0,1,0,0,0,2,0,1,28,0,0,1,1,1,1,1,0,1
1691,0,19,4,1,0,0,0,1,0,3814,0,4,1,0,1,0,0,0,4,0,0,48,0,0,1,1,1,1,1,0,1
1692,0,4,2,0,0,0,1,0,0,1544,4,4,3,0,0,1,0,0,2,1,0,36,0,0,1,1,1,1,0,0,1
1693,0,9,2,1,0,0,0,0,1,6909,2,2,3,0,0,0,0,0,4,0,0,29,0,0,0,2,0,1,1,0,0
1694,0,10,2,0,0,1,0,1,0,2370,3,3,3,0,1,0,0,0,2,1,0,38,0,0,1,1,1,1,0,1,0
1695,0,37,0,1,0,0,0,0,0,7977,0,2,3,0,0,0,0,0,4,0,0,25,1,0,1,1,2,2,0,0,1
1696,3,9,2,0,1,0,0,0,0,-19,0,4,3,0,1,0,0,0,4,0,0,56,0,0,1,1,2,1,1,0,1
1697,1,34,2,1,1,0,0,0,0,1217,2,4,4,0,1,0,0,0,4,0,1,37,1,0,1,1,3,2,0,0,1
1698,3,7,4,0,0,0,0,0,0,1871,0,4,3,0,1,0,0,0,4,0,0,35,0,0,1,1,2,1,1,0,1
1699,3,9,2,0,0,0,1,0,0,1954,0,4,3,0,0,0,0,0,4,1,0,58,0,0,1,1,2,1,0,0,0
1700,0,12,2,1,0,0,0,0,0,1157,2,2,3,0,0,0,0,0,1,0,0,31,0,0,1,1,1,1,0,0,1
1701,1,25,2,0,0,0,1,0,0,1563,0,1,3,0,0,1,0,0,1,1,0,22,0,1,1,1,2,1,0,0,1
1702,0,10,2,0,0,0,0,0,0,8819,0,3,2,0,1,0,0,0,2,0,0,27,1,0,1,1,2,1,0,0,0
1703,3,24,4,0,0,1,1,0,0,2945,2,4,2,0,1,0,0,0,4,0,0,23,0,1,1,2,2,1,0,0,1
1704,3,24,2,0,0,0,0,0,0,2243,0,3,4,0,1,0,0,0,2,0,0,31,0,0,1,1,2,1,1,0,1
1705,3,8,4,0,0,1,1,0,0,2007,2,4,3,0,1,0,0,0,2,1,0,44,0,0,0,1,2,1,1,0,1
1706,0,31,2,0,0,0,1,0,0,2028,1,1,3,0,0,1,0,0,2,0,0,27,0,0,0,1,2,1,0,0,1
1707,2,19,4,0,1,1,0,0,0,5194,0,3,2,0,1,0,0,0,2,0,0,21,0,1,1,1,2,1,1,0,0
1708,0,12,2,0,0,0,1,0,0,1773,0,2,4,0,0,1,0,0,1,0,0,23,1,0,1,1,2,1,0,0,0
1709,0,18,4,1,0,0,0,0,0,1074,1,4,3,0,0,0,0,0,3,0,0,26,0,0,1,1,2,1,1,0,1
1710,3,39,1,0,0,0,0,0,0,2799,0,4,4,0,1,0,0,0,3,0,0,29,0,0,1,2,3,1,0,0,1
1711,1,24,2,0,0,0,1,0,0,929,2,0,3,0,0,0,0,1,4,0,0,36,0,0,1,1,2,1,1,1,0
1712,3,9,4,0,0,0,0,0,0,2545,0,2,1,0,1,0,0,0,2,0,0,53,1,0,1,1,2,1,0,0,1
1713,3,23,2,0,0,0,0,0,0,2047,0,2,3,0,0,1,0,0,1,0,0,26,1,0,1,1,1,1,1,0,0
1714,0,49,0,0,0,0,1,0,0,9147,0,4,3,0,1,0,0,0,4,0,0,29,1,0,1,1,2,2,1,0,1
1715,2,17,3,0,0,0,0,0,0,1645,0,2,3,0,1,0,0,0,4,0,0,33,1,0,1,1,2,1,0,0,1
1716,1,12,4,1,0,0,0,0,0,2105,3,2,3,0,1,0,0,0,2,0,0,51,0,0,1,1,2,1,0,0,1
1717,3,10,4,0,0,0,0,0,0,1199,2,1,2,0,1,0,0,0,3,1,0,42,0,0,1,1,2,1,1,0,1
1718,3,24,4,0,0,0,0,0,0,3256,0,3,3,0,1,0,0,0,3,1,0,26,0,0,1,1,1,1,1,1,1
1719,0,6,2,0,0,0,1,0,0,703,2,2,4,0,0,0,0,0,3,1,0,43,0,0,1,1,1,2,0,0,0
1720,3,5,4,0,0,1,0,0,0,11184,1,2,1,0,1,0,0,0,2,0,0,20,1,0,1,2,2,2,0,0,1
1721,1,17,2,0,0,0,0,0,0,2653,0,3,3,0,0,0,0,0,3,0,0,26,1,0,1,1,2,1,0,0,0
1722,1,2,2,1,0,0,1,0,0,1605,0,4,3,0,1,0,0,0,4,1,0,27,0,0,1,1,2,2,0,0,1
1723,3,50,0,0,1,0,0,0,1,14132,0,1,2,0,0,0,0,0,3,0,1,28,1,0,1,1,2,1,1,0,1
1724,1,22,2,0,0,0,1,0,0,1225,0,2,2,0,0,1,0,0,1,1,0,40,0,0,1,1,1,1,0,0,0
1725,3,12,4,0,0,0,0,0,1,5233,0,2,2,0,1,0,0,0,4,0,0,53,0,0,1,1,2,1,0,0,1
1726,3,12,2,0,0,0,0,0,0,1934,0,2,3,0,0,1,0,0,1,0,0,28,0,0,1,1,1,1,0,0,1
1727,1,4,3,1,0,0,0,0,1,2394,4,1,2,0,0,0,0,0,2,1,0,38,0,0,1,1,2,1,1,0,1
1728,1,15,0,0,0,0,0,0,1,11928,4,4,1,0,1,0,0,0,2,0,0,36,0,0,0,1,3,1,1,0,0
1729,0,29,2,0,0,0,1,0,1,3113,0,1,2,0,0,0,0,0,1,0,0,33,0,0,1,1,3,1,0,0,1
1730,0,15,0,0,0,0,1,0,0,3494,0,3,2,0,1,1,0,0,2,0,0,30,0,0,1,1,2,1,0,0,1
1731,1,16,4,0,0,0,0,0,0,1700,0,1,1,0,1,0,0,0,4,1,0,49,0,0,1,1,1,2,0,0,1
1732,3,16,2,0,0,0,1,0,0,386,1,1,3,0,1,0,1,0,2,1,0,44,0,0,1,1,1,1,0,0,1
1733,3,22,4,0,0,0,0,0,0,5077,1,0,2,0,1,0,0,0,4,0,1,27,1,0,1,1,2,2,1,0,0
1734,3,11,2,0,0,0,0,0,0,1247,0,2,3,0,1,0,0,0,2,1,0,38,0,0,1,1,1,1,0,0,1
1735,3,7,4,0,0,0,1,0,0,1819,0,2,4,0,1,1,0,0,2,1,0,27,0,0,1,1,2,1,0,0,1
1736,3,10,2,0,0,1,0,0,0,2166,0,4,3,0,1,0,0,0,4,0,0,25,1,0,1,1,0,1,0,0,1
1737,0,11,4,1,0,0,0,0,0,1134,1,2,3,0,1,0,0,0,4,0,1,53,0,0,0,2,2,1,0,0,0
1738,0,17,3,0,0,1,0,0,0,1745,0,3,4,0,1,0,0,0,2,0,0,44,0,0,1,1,3,1,1,0,1
1739,1,37,4,0,0,0,0,0,0,7602,0,4,3,0,1,0,0,0,4,1,0,37,0,0,0,1,3,1,1,0,0
1740,0,16,1,1,0,1,0,0,0,1408,0,0,1,0,0,0,0,0,4,1,0,30,0,0,1,1,0,1,0,0,1
1741,0,9,2,1,0,1,0,0,0,13032,0,4,2,0,1,0,0,0,4,0,0,39,0,0,1,1,2,1,1,0,0
1742,0,14,2,0,0,0,1,0,0,1344,0,1,3,0,1,0,0,0,2,0,0,28,0,0,1,1,2,1,0,0,1
1743,3,11,4,0,0,0,1,1,0,1207,2,4,2,0,1,0,1,0,2,0,0,33,0,0,1,2,1,2,0,0,1
1744,3,8,4,0,0,0,0,0,0,1081,0,3,3,0,1,0,0,0,1,0,0,54,1,0,1,1,1,1,0,0,1
1745,3,13,4,0,0,0,0,0,0,2275,0,4,2,0,1,0,0,0,4,0,1,42,0,0,1,1,1,2,1,0,0
1746,3,29,4,0,0,0,0,0,0,2076,2,4,3,0,1,0,0,0,3,0,0,34,0,0,1,1,2,1,0,0,1
1747,1,24,4,1,0,0,0,0,0,11128,2,2,2,0,0,0,0,0,2,0,0,42,0,0,0,1,3,2,1,0,1
1748,0,10,1,0,0,0,0,0,0,1105,4,3,2,0,1,0,0,0,4,0,0,37,0,0,0,1,2,1,1,0,0
1749,1,14,4,1,0,0,0,0,1,1672,0,3,3,0,0,0,0,0,3,1,0,23,0,0,0,1,2,1,0,0,1
1750,1,24,4,1,0,0,0,0,1,2903,2,0,4,0,0,0,0,0,4,0,0,31,0,0,1,1,3,1,1,0,1
1751,1,16,2,0,0,1,0,0,0,2343,2,3,2,0,0,1,0,0,4,0,0,30,0,1,0,1,2,1,1,0,1
1752,3,8,2,0,1,0,0,0,0,1580,4,4,3,0,1,0,0,0,4,0,1,70,0,1,0,3,3,1,1,0,1
1753,2,20,2,0,0,0,0,1,0,1003,4,2,3,0,0,0,0,0,3,0,1,54,0,1,0,1,2,1,0,0,0
1754,1,58,2,0,0,0,0,0,0,14525,4,2,0,0,1,0,0,0,4,0,0,47,0,0,0,1,3,1,0,0,1
1755,3,12,2,0,0,0,1,0,0,1173,2,3,3,0,0,1,0,0,2,1,0,33,0,0,1,1,2,1,0,0,1
1756,1,29,4,0,0,0,0,0,0,10592,4,4,3,0,0,0,0,0,4,0,1,47,0,0,0,1,3,1,1,0,1
1757,0,11,4,0,1,0,0,0,0,2337,0,2,2,0,0,0,0,0,4,0,0,27,0,0,0,1,2,1,1,0,0
1758,3,25,4,0,0,0,0,0,0,638,2,4,3,0,1,0,0,0,3,1,0,31,0,0,1,1,2,1,1,0,1
1759,0,8,2,0,0,1,0,0,0,1064,4,4,3,0,0,0,0,0,1,1,0,23,0,,0,1,2,1,0,0,1
1760,0,24,2,0,0,0,0,0,0,10661,0,3,1,0,1,0,0,0,4,0,1,35,0,1,0,1,2,1,1,0,1
1761,1,10,4,0,0,0,0,0,0,689,0,2,3,0,1,0,0,0,2,0,0,57,0,0,1,2,1,2,0,0,1
1762,1,5,4,0,0,0,0,0,0,1992,0,2,2,0,0,1,0,0,3,1,0,31,0,0,0,1,2,2,0,0,1
1763,0,36,2,0,0,1,0,0,1,3107,0,2,3,0,0,0,0,0,3,0,1,18,0,1,0,1,3,1,0,0,0
1764,0,14,2,0,0,1,0,0,0,5396,0,3,1,0,0,0,0,0,2,0,0,26,0,1,0,1,2,1,1,0,0
1765,0,19,3,1,0,0,0,0,0,2546,4,3,2,0,0,0,0,0,4,0,1,29,1,0,1,1,1,2,0,1,0
1766,3,36,2,0,0,1,1,1,0,2697,0,1,3,0,1,1,0,0,4,0,1,32,1,0,0,1,2,1,0,0,0
1767,1,16,2,1,0,0,0,0,0,4268,4,1,2,0,0,0,0,0,4,0,0,56,0,0,1,1,2,1,1,0,1
1768,0,43,4,0,0,1,0,0,1,15539,0,0,3,0,0,0,0,0,2,0,1,35,0,0,1,2,2,1,1,0,0
1769,3,8,4,1,0,0,0,0,0,9999999,0,4,3,0,0,0,0,0,1,1,0,61,1,0,0,1,1,1,1,0,1
1770,3,11,2,1,0,0,0,1,0,1669,3,1,1,0,0,0,0,1,4,1,0,28,0,0,1,1,2,1,0,1,1
1771,0,33,2,0,0,0,0,0,0,6928,0,0,2,0,1,0,0,0,4,0,0,44,0,0,0,1,3,1,1,0,0
1772,0,5,3,1,0,0,0,0,0,2967,1,3,4,0,1,0,0,0,4,0,0,19,0,0,0,1,3,1,0,0,0
1773,3,11,4,0,0,0,1,1,1,2140,0,3,3,0,1,0,0,0,1,0,0,40,0,0,1,1,2,1,1,0,1
1774,0,5,2,1,1,0,0,0,1,1648,4,2,2,0,0,0,0,0,2,1,0,32,1,0,0,1,2,1,1,0,1
1775,3,5,3,0,0,0,1,0,0,2160,0,2,2,0,1,0,0,1,1,1,0,30,0,0,1,1,1,1,0,0,1
1776,0,15,2,1,1,0,0,0,0,8412,0,3,2,0,1,0,0,0,4,0,1,29,0,1,0,1,2,1,0,0,0
1777,0,7,2,1,0,0,0,0,0,903,0,2,1,0,1,1,0,0,3,1,0,66,0,0,1,1,0,1,1,0,1
1778,3,10,3,1,0,0,0,0,0,1444,0,2,3,0,1,0,0,0,4,0,0,27,0,0,1,3,0,2,0,0,1
1779,3,24,3,0,0,1,1,0,0,898,4,4,2,0,0,0,0,0,4,0,0,48,1,0,1,1,1,2,0,0,1
1780,0,23,2,0,1,1,0,0,0,8105,1,2,1,0,0,0,0,0,4,0,1,21,0,1,1,1,1,1,1,0,1
1781,3,6,2,0,0,0,1,0,0,1664,0,2,3,0,0,0,0,0,2,0,0,35,0,0,1,1,2,1,1,0,1
1782,1,42,3,0,0,0,0,0,1,3518,4,4,1,0,1,0,0,0,2,0,0,44,0,0,1,2,3,1,1,0,0
1783,0,15,1,0,0,0,1,0,0,3256,0,1,3,0,0,0,0,1,2,0,0,36,1,0,1,2,2,1,0,0,1
1784,3,12,2,0,0,0,0,0,0,1230,0,3,3,0,1,0,0,0,3,0,0,24,0,0,1,1,2,1,0,0,1
1785,1,19,2,0,0,0,0,0,0,1920,2,4,3,0,1,0,0,0,4,0,1,42,1,0,0,1,3,1,1,0,1
1786,1,15,2,0,0,1,0,0,0,1461,1,1,2,0,0,0,0,0,3,1,0,17,0,1,1,1,1,1,0,0,1
1787,2,44,4,0,0,1,0,0,0,3155,0,1,3,0,0,1,0,0,4,0,0,21,1,0,1,1,3,1,0,0,0
1788,0,42,4,0,1,0,0,1,0,1582,4,4,3,0,1,1,0,0,4,0,0,26,0,0,0,1,2,2,0,0,1
1789,3,24,4,1,0,0,0,0,0,2482,0,2,2,0,1,0,0,0,4,0,1,22,0,0,1,1,2,1,0,0,0
1790,3,47,2,0,0,0,0,0,0,9999999,3,4,3,0,1,0,0,0,2,0,1,27,0,0,0,1,2,1,1,0,1
1791,0,24,2,0,0,0,1,0,0,753,0,2,4,0,0,0,0,0,4,1,0,24,1,0,1,1,1,1,1,0,0
1792,1,35,2,0,0,0,0,0,0,1400,0,2,2,0,1,0,0,0,4,0,1,46,1,0,0,2,2,1,1,0,0
1793,1,47,4,0,0,0,0,0,0,5790,0,2,3,0,0,0,0,1,4,0,0,21,0,0,0,1,2,2,0,0,0
1794,0,37,4,0,1,0,0,0,0,5648,0,4,3,0,1,0,0,0,4,0,1,64,1,0,0,1,2,1,0,0,1
1795,3,37,2,0,0,0,0,0,1,1532,0,2,2,0,1,0,0,0,4,0,0,49,0,0,1,1,2,1,1,0,1
1796,1,24,2,0,0,0,0,0,0,11453,0,0,3,0,1,0,0,0,4,0,1,62,0,0,0,1,3,2,0,0,0
1797,0,20,4,0,0,1,0,0,0,17428,0,4,2,0,1,0,0,0,4,0,0,33,0,0,0,1,2,1,1,0,1
1798,3,38,4,0,0,0,0,0,0,947,0,4,3,0,1,0,0,0,4,0,0,45,0,0,1,1,2,1,1,0,1
1799,3,12,4,0,0,1,1,0,0,825,0,3,3,0,1,0,0,0,3,0,0,49,0,0,1,1,2,1,1,0,1
1800,1,23,2,0,0,1,0,0,0,1206,0,2,3,0,1,0,0,0,4,0,0,43,0,0,1,1,3,1,1,0,0
1801,3,12,2,0,0,0,1,0,0,2372,0,1,3,0,0,0,0,1,3,0,0,27,0,0,1,1,2,1,0,0,0
1802,3,25,2,1,0,0,1,0,0,917,0,3,3,0,1,0,0,1,1,0,1,53,0,0,0,1,2,1,0,0,1
1803,0,32,4,0,0,0,0,0,0,8899,0,1,2,0,0,0,0,0,3,0,0,34,0,0,1,1,1,1,1,0,0
1804,1,15,2,0,0,1,1,0,0,3169,4,4,3,0,1,0,0,0,2,1,0,30,0,0,1,1,2,1,0,0,1
1805,0,6,4,0,0,0,0,0,0,1505,0,2,3,0,0,1,0,0,1,1,0,48,0,0,1,1,1,1,0,0,1
1806,0,6,2,0,0,0,1,0,0,1473,0,1,3,0,0,0,0,0,4,0,0,38,0,0,1,1,2,1,0,0,0
1807,1,24,4,0,0,0,1,0,0,1188,1,2,4,0,1,0,0,0,2,1,0,23,0,0,1,2,1,2,0,0,1
1808,3,24,4,0,0,0,0,0,1,3795,3,2,3,0,0,1,0,0,2,0,0,44,0,0,1,1,2,1,1,0,1
1809,3,34,4,0,0,0,0,0,0,5125,2,4,3,0,0,0,0,0,4,0,0,25,0,0,1,2,2,1,0,0,1
1810,3,36,2,0,0,0,0,0,1,3323,0,3,3,0,0,0,0,0,1,0,0,28,0,0,1,1,2,1,1,0,1
1811,2,23,1,0,0,0,0,0,0,5839,4,0,4,0,1,0,0,0,2,0,1,36,0,1,1,1,3,1,0,0,0
1812,1,18,4,0,0,0,1,0,0,1153,3,4,4,0,0,0,0,0,3,0,0,56,0,0,1,1,2,1,0,0,1
1813,0,16,2,1,0,0,0,0,0,3302,4,2,1,0,0,0,0,0,4,0,0,23,0,1,1,1,2,1,0,0,1
1814,0,22,2,1,0,1,0,0,0,584,0,1,1,0,0,0,0,0,4,0,0,23,0,0,1,1,2,1,0,0,0
1815,3,31,2,0,0,1,1,0,0,2411,3,4,4,0,1,0,0,0,3,0,0,30,1,0,1,1,2,1,0,0,1
1816,3,40,2,0,0,0,0,0,0,3947,3,3,4,0,1,0,0,0,2,0,0,38,0,0,1,1,3,1,1,0,1
1817,1,40,4,1,0,0,0,0,0,5953,4,3,3,0,1,0,0,0,4,0,1,41,0,0,0,1,2,1,0,0,1
1818,3,18,4,1,0,0,0,0,0,1769,1,3,3,0,1,0,0,0,3,1,0,26,0,0,1,1,2,1,0,0,1
1819,3,19,2,0,0,0,1,0,0,1523,1,2,2,0,1,0,0,0,4,1,0,28,0,0,1,1,2,1,0,0,1
1820,3,15,2,0,0,0,0,0,0,3315,0,2,3,0,0,0,0,0,2,0,0,38,0,0,1,1,2,1,0,0,1
1821,3,10,2,0,0,1,0,0,0,2344,0,2,3,0,0,0,0,0,2,0,0,999,0,0,1,1,1,1,0,0,1
1822,1,9,4,1,0,0,0,0,0,695,0,4,4,0,1,0,0,0,4,1,0,48,0,0,1,2,1,1,0,1,1
1823,2,3,4,0,0,1,0,0,0,1333,0,2,1,0,0,1,1,0,2,1,0,38,0,0,1,1,1,1,0,0,1
1824,2,5,4,0,0,0,0,0,0,262,0,4,3,0,1,0,0,0,1,0,0,47,0,0,1,1,2,1,0,0,1
1825,0,30,2,1,0,0,0,0,0,5838,4,4,2,0,1,0,0,0,4,1,1,62,0,0,0,1,2,1,0,0,1
1826,1,38,2,1,0,1,0,0,0,3469,0,0,3,0,1,0,0,1,2,0,0,28,0,0,1,1,2,1,1,0,0
1827,0,50,4,0,0,0,0,0,0,8998,4,3,3,0,1,0,0,0,4,0,1,49,1,1,0,1,2,1,1,0,1
1828,3,9,2,0,0,0,1,1,0,1273,3,2,3,0,0,1,0,0,2,1,0,22,0,0,1,1,2,1,1,0,1
1829,0,24,2,0,1,0,1,0,0,2609,0,1,3,0,1,0,0,0,4,0,1,44,1,0,1,1,2,1,1,0,1
1830,0,24,4,0,0,0,0,0,0,2067,2,2,3,0,1,0,0,0,4,0,1,31,0,0,1,2,2,1,0,0,0
1831,3,9,2,0,0,0,0,0,1,2652,4,0,2,1,0,0,0,0,4,0,0,34,0,0,1,1,2,1,1,0,1
1832,3,44,4,0,0,0,1,0,0,6806,4,2,3,0,1,0,0,0,2,0,0,43,0,0,1,1,3,1,0,0,0
1833,3,15,4,1,0,1,1,0,0,1195,0,3,3,0,0,0,0,0,4,0,0,51,0,0,1,1,1,1,0,0,0
1834,2,8,1,0,0,0,0,0,1,10134,2,3,3,0,1,0,0,1,1,0,0,37,1,0,1,1,3,2,0,0,0
1835,3,10,3,0,0,0,1,0,0,2796,0,2,3,0,1,0,0,0,4,0,0,42,0,0,1,1,1,1,0,0,1
1836,3,22,4,0,0,1,0,0,0,802,0,4,3,0,1,0,0,0,4,0,0,42,0,0,1,1,2,1,1,0,1
1837,1,15,1,0,0,0,0,0,0,1231,0,0,1,0,1,0,0,0,3,0,1,38,0,1,0,1,1,2,0,0,1
1838,3,9,2,0,0,0,1,0,0,1754,0,4,4,0,0,0,0,0,2,0,0,40,0,0,1,1,2,1,0,0,1
1839,1,7,4,0,0,1,0,0,0,5708,0,1,1,0,1,1,0,0,3,0,0,33,0,0,1,1,2,1,0,0,0
1840,1,19,2,0,0,0,0,0,0,2519,0,2,0,0,1,0,0,0,2,1,0,60,0,0,1,1,3,1,1,1,1
1841,3,10,2,1,0,0,0,0,1,4564,0,1,1,0,1,0,0,0,4,0,0,39,0,0,1,1,2,1,0,0,1
1842,0,8,2,0,0,0,1,0,0,387,0,3,2,1,0,0,0,0,2,0,0,34,0,0,1,1,2,1,1,0,0
1843,1,6,2,1,0,0,0,1,0,1740,0,2,1,0,1,1,0,0,4,0,0,28,0,0,1,1,2,2,0,0,1
1844,1,51,4,0,0,0,0,0,0,2194,0,2,3,0,1,0,0,0,4,0,0,23,0,0,1,1,1,1,1,0,1
1845,3,33,2,1,0,0,0,0,0,1527,4,3,2,0,0,0,0,0,4,0,0,24,0,0,1,1,2,2,0,0,1
1846,3,12,4,1,0,1,0,0,0,1238,1,2,3,0,1,0,0,0,1,0,0,57,0,0,1,1,1,1,0,0,0
1847,0,7,2,0,0,0,0,0,0,806,0,2,3,0,0,1,0,0,3,0,0,20,1,0,1,1,1,1,0,0,0
1848,3,26,2,1,0,1,0,0,0,954,2,2,3,0,0,0,0,0,2,0,0,22,1,0,1,1,1,1,0,0,0
1849,2,14,4,0,0,0,0,0,0,1057,0,1,2,0,0,0,0,0,1,0,0,34,0,0,1,1,1,1,1,0,1
1850,3,13,2,0,0,0,0,0,0,246,0,2,4,0,1,0,0,0,2,1,0,38,1,0,1,1,2,1,0,0,1
1851,2,44,4,0,0,0,0,0,1,7619,3,2,3,0,0,0,0,0,2,0,0,27,1,0,1,1,2,1,1,0,1
1852,2,26,2,0,0,1,1,0,0,7729,1,2,2,0,0,0,0,0,4,1,0,28,0,0,1,1,2,1,1,0,1
1853,3,13,2,1,0,0,0,0,0,1577,1,1,3,0,1,0,0,0,4,1,0,69,0,0,1,1,1,1,1,0,1
1854,1,12,4,1,0,0,1,0,1,1982,0,2,3,0,1,1,0,0,2,1,0,62,0,0,1,1,1,2,0,0,1
1855,0,12,2,0,0,0,0,0,0,1836,4,1,3,1,0,0,0,0,1,0,0,19,0,1,0,1,2,1,0,0,0
1856,3,25,2,0,0,0,0,0,0,1703,4,3,3,0,1,0,0,0,4,1,1,32,0,0,0,1,2,1,0,0,0
1857,3,33,2,1,0,0,0,0,0,20249,4,2,2,1,1,0,0,0,3,0,0,36,0,0,1,1,2,1,1,0,1
1858,1,8,2,0,0,1,1,,0,291,0,1,4,0,0,0,0,0,2,1,0,37,0,0,1,1,1,1,0,0,1
1859,3,10,3,0,0,1,0,0,0,1453,0,3,1,0,0,0,0,0,4,0,0,55,1,0,0,3,1,2,0,1,1
1860,0,61,3,0,0,0,0,0,0,3802,0,1,3,0,0,0,0,0,3,0,0,25,0,0,1,1,3,1,1,0,1
1861,0,24,4,0,1,0,0,0,0,3067,0,1,0,1,0,0,0,0,4,0,0,25,0,0,1,2,2,1,0,0,1
1862,0,23,2,0,0,0,0,1,0,6055,1,0,0,0,0,0,0,0,1,1,0,21,0,0,1,1,2,1,0,0,0
1863,0,56,2,0,0,1,0,0,0,4810,0,4,1,0,1,0,0,0,2,0,1,34,0,0,1,1,2,1,1,0,0
1864,0,15,2,1,0,0,0,0,0,2194,0,3,0,1,0,0,0,0,4,1,0,21,0,1,0,1,0,1,0,0,0
1865,2,25,3,0,0,1,0,0,1,2558,3,4,3,0,0,0,0,0,4,0,0,41,0,0,1,1,2,1,1,0,1
1866,2,13,2,0,0,0,1,0,0,10773,0,2,3,0,1,0,0,0,4,0,0,41,0,0,1,1,2,2,1,0,1
1867,0,12,2,0,0,0,1,0,1,933,0,2,1,0,1,0,0,0,3,0,0,23,0,0,1,1,2,1,0,0,1
1868,0,10,2,0,0,0,1,0,0,664,0,2,3,0,0,0,0,0,3,1,0,20,0,0,1,1,1,1,0,0,1
1869,1,13,2,0,0,0,1,0,0,2208,1,2,3,0,0,1,0,0,1,1,0,19,0,0,1,1,2,1,0,0,0
1870,0,12,2,1,0,0,0,0,0,1365,0,1,1,0,0,0,0,1,2,1,0,50,0,1,0,1,2,1,0,0,1
1871,2,15,2,0,0,0,0,0,0,1493,0,2,3,0,1,0,0,0,4,0,0,40,0,0,1,1,2,1,1,0,0
1872,3,54,4,0,0,0,1,0,0,7840,4,0,3,0,0,0,0,0,4,0,0,32,0,0,1,1,3,1,1,0,1
1873,0,18,0,0,0,1,0,0,0,7218,0,2,1,0,0,0,0,0,2,1,0,26,1,1,0,2,0,1,0,0,0
1874,1,14,2,0,0,0,1,0,0,1082,1,2,3,0,0,0,0,0,2,0,0,27,0,0,1,1,2,1,1,0,1
1875,1,14,4,0,0,0,0,0,1,3776,3,2,3,0,0,1,0,0,2,1,0,24,0,0,1,1,2,1,0,0,1
1876,1,8,2,0,0,0,0,0,0,9999999,3,2,1,0,0,0,0,0,4,1,0,39,0,0,1,1,1,2,1,0,1
1877,2,8,2,0,0,0,0,0,0,1050,0,1,3,0,0,1,1,0,2,1,0,20,0,0,1,1,2,1,0,0,0
1878,0,32,0,0,1,1,0,0,0,5181,0,0,3,0,0,0,0,0,4,0,1,37,1,0,0,1,3,2,1,0,0
1879,3,16,4,0,0,0,1,0,0,1550,3,2,3,0,0,0,0,0,2,1,0,28,0,0,1,1,2,1,0,0,1
1880,0,46,2,0,0,1,0,0,0,6734,0,4,3,0,0,0,0,0,1,0,0,36,0,0,1,1,2,1,1,0,1
1881,0,24,2,0,0,0,0,0,0,900,0,1,1,0,0,1,0,0,1,0,0,22,0,0,1,1,2,1,0,0,1
1882,2,11,2,1,0,0,0,0,0,587,3,2,1,0,0,0,0,1,3,1,0,43,0,0,0,1,1,1,0,0,1
1883,0,18,3,0,0,0,0,0,0,1928,0,2,3,0,0,0,0,0,1,0,0,23,0,0,1,1,3,2,1,0,0
1884,3,55,3,0,1,0,0,0,0,4765,4,4,1,0,0,0,0,0,4,0,0,38,0,1,0,1,3,1,0,0,1
1885,3,13,2,1,0,0,0,0,0,4198,0,2,3,0,0,1,0,0,3,0,0,25,0,0,0,1,1,1,1,0,0
